Time,Acceleration
14.73,0.00205
14.74,0.00234
14.75,0.00266
14.76,-0.00208
14.77,-0.00682
14.78,-0.01666
14.79,-0.0264
14.8,-0.03144
14.81,-0.03657
14.82,-0.03942
14.83,-0.04227
14.84,-0.04313
14.85,-0.044
14.86,-0.04477
14.87,-0.04555
14.88,-0.04662
14.89,-0.0477
14.9,-0.04767
14.91,-0.04778
14.92,-0.04549
14.93,-0.0433
14.94,-0.03872
14.95,-0.03414
14.96,-0.03027
14.97,-0.02639
14.98,-0.02511
14.99,-0.02393
15,-0.02635
15.01,-0.02879
15.02,-0.03273
15.03,-0.03657
15.04,-0.03981
15.05,-0.04295
15.06,-0.04419
15.07,-0.0453
15.08,-0.0428
15.09,-0.0403
15.1,-0.0343
15.11,-0.0283
15.12,-0.02139
15.13,-0.01458
15.14,-0.01038
15.15,-0.00626
15.16,-0.00464
15.17,-0.00312
15.18,-0.0056
15.19,-0.00808
15.2,-0.01236
15.21,-0.01653
15.22,-0.02091
15.23,-0.02538
15.24,-0.02953
15.25,-0.03368
15.26,-0.03853
15.27,-0.04347
15.28,-0.04732
15.29,-0.05117
15.3,-0.05072
15.31,-0.05016
15.32,-0.04401
15.33,-0.03776
15.34,-0.02611
15.35,-0.01435
15.36,-0.0007
15.37,0.01295
15.38,0.02371
15.39,0.03455
15.4,0.0382
15.41,0.04184
15.42,0.04068
15.43,0.03952
15.44,0.03386
15.45,0.02809
15.46,0.02031
15.47,0.01252
15.48,0.00284
15.49,-0.00695
15.5,-0.01605
15.51,-0.02515
15.52,-0.03025
15.53,-0.03546
15.54,-0.03787
15.55,-0.04029
15.56,-0.04171
15.57,-0.04313
15.58,-0.04506
15.59,-0.047
15.6,-0.04813
15.61,-0.04927
15.62,-0.04932
15.63,-0.04937
15.64,-0.04292
15.65,-0.03647
15.66,-0.02592
15.67,-0.01528
15.68,-0.00864
15.69,-0.0019
15.7,0.00274
15.71,0.00748
15.72,0.01192
15.73,0.01626
15.74,0.02011
15.75,0.02385
15.76,0.02679
15.77,0.02974
15.78,0.03088
15.79,0.03193
15.8,0.02997
15.81,0.02802
15.82,0.02288
15.83,0.01774
15.84,0.01131
15.85,0.00477
15.86,0.00014
15.87,-0.00449
15.88,-0.00512
15.89,-0.00565
15.9,-0.00367
15.91,-0.00159
15.92,0.0009
15.93,0.00349
15.94,0.00568
15.95,0.00788
15.96,0.00918
15.97,0.01058
15.98,0.01018
15.99,0.00989
16,0.0086
16.01,0.00742
16.02,0.00693
16.03,0.00655
16.04,0.00907
16.05,0.0116
16.06,0.01612
16.07,0.02065
16.08,0.02518
16.09,0.02981
16.1,0.03175
16.11,0.03368
16.12,0.03152
16.13,0.02936
16.14,0.0243
16.15,0.01923
16.16,0.01296
16.17,0.00669
16.18,0.00352
16.19,0.00025
16.2,-0.00202
16.21,-0.00439
16.22,-0.00636
16.23,-0.00842
16.24,-0.0077
16.25,-0.00697
16.26,-0.00426
16.27,-0.00154
16.28,0.00187
16.29,0.00539
16.3,0.00821
16.31,0.01102
16.32,0.01323
16.33,0.01545
16.34,0.01946
16.35,0.02338
16.36,0.02899
16.37,0.03459
16.38,0.0375
16.39,0.04041
16.4,0.03901
16.41,0.03761
16.42,0.03352
16.43,0.02952
16.44,0.02332
16.45,0.01712
16.46,0.01002
16.47,0.00282
16.48,-0.00238
16.49,-0.00768
16.5,-0.00979
16.51,-0.01179
16.52,-0.0107
16.53,-0.0097
16.54,-0.00671
16.55,-0.00381
16.56,0.00408
16.57,0.01197
16.58,0.02106
16.59,0.03015
16.6,0.03604
16.61,0.04183
16.62,0.04432
16.63,0.04671
16.64,0.045
16.65,0.04339
16.66,0.04028
16.67,0.03727
16.68,0.03426
16.69,0.03135
16.7,0.02855
16.71,0.02564
16.72,0.02323
16.73,0.02093
16.74,0.01902
16.75,0.01721
16.76,0.01481
16.77,0.0124
16.78,0.0097
16.79,0.007
16.8,0.0059
16.81,0.0049
16.82,0.0052
16.83,0.0054
16.84,0.0062
16.85,0.0069
16.86,0.0069
16.87,0.0068
16.88,0.0079
16.89,0.009
16.9,0.0112
16.91,0.0134
16.92,0.0149
16.93,0.0164
16.94,0.0175
16.95,0.0187
16.96,0.0174
16.97,0.0161
16.98,0.013
16.99,0.01
17,0.0059
17.01,0.0017
17.02,-0.0038
17.03,-0.0094
17.04,-0.0145
17.05,-0.0197
17.06,-0.024
17.07,-0.0283
17.08,-0.0317
17.09,-0.0351
17.1,-0.0362
17.11,-0.0372
17.12,-0.0358
17.13,-0.0343
17.14,-0.0309
17.15,-0.0274
17.16,-0.0224
17.17,-0.0174
17.18,-0.0123
17.19,-0.0072
17.2,-0.0035
17.21,0.0002
17.22,0.0012
17.23,0.0022
17.24,0.0015
17.25,0.0009
17.26,0.0001
17.27,-0.0007
17.28,-0.0003
17.29,0.0001
17.3,0.0004
17.31,0.0007
17.32,-0.0012
17.33,-0.003
17.34,-0.0063
17.35,-0.0096
17.36,-0.0141
17.37,-0.0187
17.38,-0.0234
17.39,-0.028
17.4,-0.0322
17.41,-0.0364
17.42,-0.04
17.43,-0.0435
17.44,-0.0467
17.45,-0.0498
17.46,-0.0519
17.47,-0.0541
17.48,-0.0534
17.49,-0.0527
17.5,-0.0497
17.51,-0.0467
17.52,-0.0429
17.53,-0.0391
17.54,-0.0353
17.55,-0.0316
17.56,-0.0269
17.57,-0.0223
17.58,-0.0171
17.59,-0.0119
17.6,-0.0074
17.61,-0.0029
17.62,0.0003
17.63,0.0036
17.64,0.0056
17.65,0.0077
17.66,0.0089
17.67,0.0101
17.68,0.0106
17.69,0.0112
17.7,0.0119
17.71,0.0126
17.72,0.0148
17.73,0.017
17.74,0.0226
17.75,0.0283
17.76,0.0353
17.77,0.0424
17.78,0.0478
17.79,0.0533
17.8,0.056
17.81,0.0586
17.82,0.0569
17.83,0.0552
17.84,0.0501
17.85,0.045
17.86,0.0395
17.87,0.0341
17.88,0.0305
17.89,0.0269
17.9,0.0252
17.91,0.0236
17.92,0.0222
17.93,0.0209
17.94,0.0194
17.95,0.0178
17.96,0.0152
17.97,0.0125
17.98,0.008
17.99,0.0035
18,-0.0012
18.01,-0.0059
18.02,-0.0111
18.03,-0.0163
18.04,-0.0219
18.05,-0.0276
18.06,-0.0313
18.07,-0.0351
18.08,-0.0352
18.09,-0.0353
18.1,-0.0307
18.11,-0.0262
18.12,-0.0197
18.13,-0.0133
18.14,-0.0071
18.15,-0.0009
18.16,0.0033
18.17,0.0075
18.18,0.0066
18.19,0.0058
18.2,0.0015
18.21,-0.0028
18.22,-0.007
18.23,-0.0113
18.24,-0.0139
18.25,-0.0165
18.26,-0.0156
18.27,-0.0147
18.28,-0.0101
18.29,-0.0054
18.3,0.0014
18.31,0.0082
18.32,0.0131
18.33,0.018
18.34,0.0199
18.35,0.0218
18.36,0.0215
18.37,0.0211
18.38,0.0194
18.39,0.0176
18.4,0.0164
18.41,0.0151
18.42,0.0147
18.43,0.0143
18.44,0.0154
18.45,0.0165
18.46,0.0187
18.47,0.0208
18.48,0.0224
18.49,0.0241
18.5,0.0241
18.51,0.0242
18.52,0.0222
18.53,0.0202
18.54,0.0153
18.55,0.0105
18.56,0.0038
18.57,-0.0028
18.58,-0.0086
18.59,-0.0145
18.6,-0.0169
18.61,-0.0192
18.62,-0.0193
18.63,-0.0194
18.64,-0.019
18.65,-0.0187
18.66,-0.017
18.67,-0.0154
18.68,-0.0132
18.69,-0.011
18.7,-0.0083
18.71,-0.0056
18.72,-0.0028
18.73,0
18.74,0.0021
18.75,0.0041
18.76,0.0047
18.77,0.0053
18.78,0.0039
18.79,0.0025
18.8,0.0003
18.81,-0.002
18.82,-0.0045
18.83,-0.007
18.84,-0.0073
18.85,-0.0075
18.86,-0.0048
18.87,-0.0021
18.88,0.0019
18.89,0.006
18.9,0.0102
18.91,0.0145
18.92,0.0187
18.93,0.023
18.94,0.0255
18.95,0.0281
18.96,0.027
18.97,0.026
18.98,0.0215
18.99,0.0171
19,0.0105
19.01,0.004
19.02,-0.004
19.03,-0.012
19.04,-0.02
19.05,-0.028
19.06,-0.0333
19.07,-0.0386
19.08,-0.0403
19.09,-0.042
19.1,-0.0392
19.11,-0.0363
19.12,-0.0313
19.13,-0.0263
19.14,-0.0213
19.15,-0.0163
19.16,-0.0141
19.17,-0.012
19.18,-0.0143
19.19,-0.0166
19.2,-0.0202
19.21,-0.0238
19.22,-0.0257
19.23,-0.0276
19.24,-0.0276
19.25,-0.0276
19.26,-0.0266
19.27,-0.0256
19.28,-0.0253
19.29,-0.0251
19.3,-0.0253
19.31,-0.0256
19.32,-0.0242
19.33,-0.0228
19.34,-0.0178
19.35,-0.0128
19.36,-0.0047
19.37,0.0035
19.38,0.0124
19.39,0.0213
19.4,0.0277
19.41,0.0341
19.42,0.038
19.43,0.0418
19.44,0.0412
19.45,0.0406
19.46,0.036
19.47,0.0315
19.48,0.0259
19.49,0.0204
19.5,0.0161
19.51,0.0117
19.52,0.0095
19.53,0.0073
19.54,0.0093
19.55,0.0114
19.56,0.0151
19.57,0.0188
19.58,0.0208
19.59,0.0229
19.6,0.0233
19.61,0.0237
19.62,0.0216
19.63,0.0194
19.64,0.0164
19.65,0.0134
19.66,0.0096
19.67,0.0058
19.68,0.0021
19.69,-0.0016
19.7,-0.005
19.71,-0.0084
19.72,-0.0102
19.73,-0.0119
19.74,-0.0122
19.75,-0.0125
19.76,-0.0109
19.77,-0.0093
19.78,-0.0063
19.79,-0.0034
19.8,-0.0002
19.81,0.0029
19.82,0.0035
19.83,0.004
19.84,0.0002
19.85,-0.0037
19.86,-0.0112
19.87,-0.0186
19.88,-0.0283
19.89,-0.0379
19.9,-0.045
19.91,-0.0522
19.92,-0.0573
19.93,-0.0623
19.94,-0.065
19.95,-0.0677
19.96,-0.0677
19.97,-0.0677
19.98,-0.0631
19.99,-0.0584
20,-0.049
20.01,-0.0395
20.02,-0.032
20.03,-0.0246
20.04,-0.0207
20.05,-0.0168
20.06,-0.015
20.07,-0.0132
20.08,-0.0126
20.09,-0.012
20.1,-0.0125
20.11,-0.0129
20.12,-0.0123
20.13,-0.0117
20.14,-0.008
20.15,-0.0042
20.16,0.0007
20.17,0.0056
20.18,0.0101
20.19,0.0146
20.2,0.0176
20.21,0.0206
20.22,0.0209
20.23,0.0212
20.24,0.0198
20.25,0.0184
20.26,0.0155
20.27,0.0126
20.28,0.0103
20.29,0.0079
20.3,0.0082
20.31,0.0085
20.32,0.0125
20.33,0.0165
20.34,0.0228
20.35,0.0292
20.36,0.0343
20.37,0.0394
20.38,0.0441
20.39,0.0488
20.4,0.0525
20.41,0.0561
20.42,0.0599
20.43,0.0636
20.44,0.0666
20.45,0.0696
20.46,0.0705
20.47,0.0715
20.48,0.0697
20.49,0.0679
20.5,0.0637
20.51,0.0594
20.52,0.0524
20.53,0.0454
20.54,0.0371
20.55,0.0288
20.56,0.0212
20.57,0.0137
20.58,0.0065
20.59,-0.0006
20.6,-0.0058
20.61,-0.011
20.62,-0.0147
20.63,-0.0185
20.64,-0.0213
20.65,-0.0241
20.66,-0.0259
20.67,-0.0277
20.68,-0.0282
20.69,-0.0287
20.7,-0.0285
20.71,-0.0282
20.72,-0.0268
20.73,-0.0255
20.74,-0.0234
20.75,-0.0213
20.76,-0.0183
20.77,-0.0153
20.78,-0.0105
20.79,-0.0058
20.8,0.0008
20.81,0.0074
20.82,0.0132
20.83,0.0191
20.84,0.0228
20.85,0.0266
20.86,0.0273
20.87,0.028
20.88,0.0256
20.89,0.0232
20.9,0.0193
20.91,0.0155
20.92,0.0116
20.93,0.0077
20.94,0.0044
20.95,0.0011
20.96,-0.0018
20.97,-0.0047
20.98,-0.0076
20.99,-0.0105
21,-0.0134
21.01,-0.0163
21.02,-0.0176
21.03,-0.0188
21.04,-0.0175
21.05,-0.0162
21.06,-0.012
21.07,-0.0078
21.08,-0.0034
21.09,0.001
21.1,0.005
21.11,0.0089
21.12,0.0117
21.13,0.0144
21.14,0.015
21.15,0.0156
21.16,0.0147
21.17,0.0138
21.18,0.0118
21.19,0.0098
21.2,0.0072
21.21,0.0045
21.22,0.0033
21.23,0.0022
21.24,0.0016
21.25,0.0011
21.26,-0.0001
21.27,-0.0013
21.28,-0.0031
21.29,-0.0048
21.3,-0.0064
21.31,-0.008
21.32,-0.0093
21.33,-0.0106
21.34,-0.0102
21.35,-0.0099
21.36,-0.0092
21.37,-0.0086
21.38,-0.0085
21.39,-0.0084
21.4,-0.0091
21.41,-0.0098
21.42,-0.0125
21.43,-0.0152
21.44,-0.0181
21.45,-0.021
21.46,-0.0239
21.47,-0.0268
21.48,-0.0294
21.49,-0.032
21.5,-0.0344
21.51,-0.0368
21.52,-0.0388
21.53,-0.0407
21.54,-0.0425
21.55,-0.0442
21.56,-0.0456
21.57,-0.047
21.58,-0.0484
21.59,-0.0499
21.6,-0.049
21.61,-0.0481
21.62,-0.0444
21.63,-0.0407
21.64,-0.0356
21.65,-0.0306
21.66,-0.0256
21.67,-0.0207
21.68,-0.0166
21.69,-0.0125
21.7,-0.0088
21.71,-0.0052
21.72,-0.0032
21.73,-0.0013
21.74,-0.0009
21.75,-0.0005
21.76,-0.0019
21.77,-0.0032
21.78,-0.0045
21.79,-0.0058
21.8,-0.0058
21.81,-0.0059
21.82,-0.0055
21.83,-0.0052
21.84,-0.0032
21.85,-0.0013
21.86,0.0019
21.87,0.005
21.88,0.009
21.89,0.0129
21.9,0.0165
21.91,0.0202
21.92,0.0222
21.93,0.0242
21.94,0.0232
21.95,0.0222
21.96,0.0182
21.97,0.0141
21.98,0.0095
21.99,0.0048
22,0.0017
22.01,-0.0013
22.02,-0.0028
22.03,-0.0043
22.04,-0.0051
22.05,-0.0058
22.06,-0.0063
22.07,-0.0068
22.08,-0.0078
22.09,-0.0087
22.1,-0.0105
22.11,-0.0123
22.12,-0.0146
22.13,-0.0169
22.14,-0.018
22.15,-0.0191
22.16,-0.0186
22.17,-0.0182
22.18,-0.0154
22.19,-0.0127
22.2,-0.0073
22.21,-0.002
22.22,0.0056
22.23,0.0132
22.24,0.0201
22.25,0.027
22.26,0.0314
22.27,0.0358
22.28,0.0373
22.29,0.0388
22.3,0.0367
22.31,0.0347
22.32,0.0299
22.33,0.0251
22.34,0.0214
22.35,0.0176
22.36,0.018
22.37,0.0184
22.38,0.0229
22.39,0.0273
22.4,0.0328
22.41,0.0383
22.42,0.041
22.43,0.0437
22.44,0.0436
22.45,0.0434
22.46,0.041
22.47,0.0387
22.48,0.0368
22.49,0.0349
22.5,0.0331
22.51,0.0313
22.52,0.0289
22.53,0.0265
22.54,0.0239
22.55,0.0213
22.56,0.0181
22.57,0.0148
22.58,0.0115
22.59,0.0082
22.6,0.0047
22.61,0.0013
22.62,-0.0007
22.63,-0.0028
22.64,-0.0033
22.65,-0.0038
22.66,-0.004
22.67,-0.0043
22.68,-0.0052
22.69,-0.0061
22.7,-0.0082
22.71,-0.0103
22.72,-0.0123
22.73,-0.0143
22.74,-0.0158
22.75,-0.0174
22.76,-0.0174
22.77,-0.0173
22.78,-0.0148
22.79,-0.0123
22.8,-0.0089
22.81,-0.0056
22.82,-0.0026
22.83,0.0004
22.84,0.0017
22.85,0.003
22.86,0.0026
22.87,0.0023
22.88,0.0005
22.89,-0.0012
22.9,-0.0029
22.91,-0.0047
22.92,-0.0064
22.93,-0.0081
22.94,-0.0093
22.95,-0.0104
22.96,-0.0123
22.97,-0.0142
22.98,-0.0174
22.99,-0.0206
23,-0.0235
23.01,-0.0264
23.02,-0.0285
23.03,-0.0305
23.04,-0.0315
23.05,-0.0325
23.06,-0.0321
23.07,-0.0318
23.08,-0.0307
23.09,-0.0296
23.1,-0.0284
23.11,-0.0272
23.12,-0.0255
23.13,-0.0238
23.14,-0.0217
23.15,-0.0196
23.16,-0.0161
23.17,-0.0126
23.18,-0.0081
23.19,-0.0035
23.2,0.0017
23.21,0.0068
23.22,0.0129
23.23,0.0191
23.24,0.0249
23.25,0.0308
23.26,0.0345
23.27,0.0382
23.28,0.0405
23.29,0.0427
23.3,0.0421
23.31,0.0416
23.32,0.0394
23.33,0.0373
23.34,0.0341
23.35,0.031
23.36,0.0271
23.37,0.0232
23.38,0.0186
23.39,0.014
23.4,0.0097
23.41,0.0053
23.42,0.0025
23.43,-0.0004
23.44,-0.0005
23.45,-0.0006
23.46,0.0022
23.47,0.0049
23.48,0.0073
23.49,0.0097
23.5,0.0114
23.51,0.0132
23.52,0.0123
23.53,0.0115
23.54,0.0095
23.55,0.0074
23.56,0.0049
23.57,0.0024
23.58,-0.0011
23.59,-0.0046
23.6,-0.0075
23.61,-0.0104
23.62,-0.0134
23.63,-0.0164
23.64,-0.0192
23.65,-0.0221
23.66,-0.0256
23.67,-0.0292
23.68,-0.0321
23.69,-0.035
23.7,-0.0367
23.71,-0.0383
23.72,-0.0384
23.73,-0.0384
23.74,-0.0359
23.75,-0.0333
23.76,-0.0298
23.77,-0.0263
23.78,-0.0214
23.79,-0.0166
23.8,-0.0126
23.81,-0.0087
23.82,-0.0071
23.83,-0.0054
23.84,-0.0062
23.85,-0.007
23.86,-0.0082
23.87,-0.0094
23.88,-0.0101
23.89,-0.0107
23.9,-0.0096
23.91,-0.0085
23.92,-0.0051
23.93,-0.0018
23.94,0.0011
23.95,0.0041
23.96,0.0061
23.97,0.0081
23.98,0.0072
23.99,0.0064
24,0.0043
24.01,0.0021
24.02,0
24.03,-0.0022
24.04,-0.0017
24.05,-0.0013
24.06,0.0035
24.07,0.0083
24.08,0.0141
24.09,0.0198
24.1,0.0236
24.11,0.0275
24.12,0.0302
24.13,0.0328
24.14,0.0339
24.15,0.0349
24.16,0.0342
24.17,0.0335
24.18,0.0315
24.19,0.0295
24.2,0.0283
24.21,0.0271
24.22,0.0271
24.23,0.0271
24.24,0.0271
24.25,0.0272
24.26,0.0252
24.27,0.0233
24.28,0.0192
24.29,0.0151
24.3,0.0101
24.31,0.0051
24.32,0.0009
24.33,-0.0033
24.34,-0.0056
24.35,-0.0078
24.36,-0.0086
24.37,-0.0094
24.38,-0.0087
24.39,-0.0081
24.4,-0.008
24.41,-0.0079
24.42,-0.009
24.43,-0.0102
24.44,-0.0119
24.45,-0.0136
24.46,-0.0152
24.47,-0.0169
24.48,-0.018
24.49,-0.0191
24.5,-0.0182
24.51,-0.0172
24.52,-0.0151
24.53,-0.013
24.54,-0.0104
24.55,-0.0078
24.56,-0.0059
24.57,-0.004
24.58,-0.0038
24.59,-0.0036
24.6,-0.0044
24.61,-0.0051
24.62,-0.0052
24.63,-0.0053
24.64,-0.0052
24.65,-0.0052
24.66,-0.0057
24.67,-0.0062
24.68,-0.0063
24.69,-0.0065
24.7,-0.0074
24.71,-0.0084
24.72,-0.0097
24.73,-0.011
24.74,-0.0112
24.75,-0.0113
24.76,-0.011
24.77,-0.0108
24.78,-0.0097
24.79,-0.0087
24.8,-0.0066
24.81,-0.0046
24.82,-0.0024
24.83,-0.0001
24.84,0.0018
24.85,0.0037
24.86,0.0047
24.87,0.0058
24.88,0.0058
24.89,0.0058
24.9,0.0046
24.91,0.0035
24.92,0.0015
24.93,-0.0004
24.94,-0.0021
24.95,-0.0039
24.96,-0.0041
24.97,-0.0043
24.98,-0.0037
24.99,-0.003
25,-0.0009
25.01,0.0013
25.02,0.0044
25.03,0.0074
25.04,0.0092
25.05,0.0109
25.06,0.0128
25.07,0.0146
25.08,0.0155
25.09,0.0163
25.1,0.0163
25.11,0.0163
25.12,0.0157
25.13,0.015
25.14,0.0144
25.15,0.0138
25.16,0.013
25.17,0.0121
25.18,0.0107
25.19,0.0092
25.2,0.0084
25.21,0.0077
25.22,0.0065
25.23,0.0053
25.24,0.0043
25.25,0.0033
25.26,0.0031
25.27,0.0029
25.28,0.0028
25.29,0.0027
25.3,0.0028
25.31,0.003
25.32,0.0024
25.33,0.0018
25.34,0
25.35,-0.0018
25.36,-0.0044
25.37,-0.0071
25.38,-0.0093
25.39,-0.0114
25.4,-0.0123
25.41,-0.0132
25.42,-0.0132
25.43,-0.0133
25.44,-0.0127
25.45,-0.0122
25.46,-0.0114
25.47,-0.0107
25.48,-0.0097
25.49,-0.0086
25.5,-0.0078
25.51,-0.007
25.52,-0.0073
25.53,-0.0076
25.54,-0.0074
25.55,-0.0071
25.56,-0.0062
25.57,-0.0053
25.58,-0.0049
25.59,-0.0046
25.6,-0.0036
25.61,-0.0025
25.62,-0.0021
25.63,-0.0017
25.64,-0.003
25.65,-0.0043
25.66,-0.0069
25.67,-0.0095
25.68,-0.0123
25.69,-0.015
25.7,-0.0174
25.71,-0.0198
25.72,-0.0211
25.73,-0.0224
25.74,-0.0223
25.75,-0.0223
25.76,-0.0209
25.77,-0.0195
25.78,-0.0175
25.79,-0.0155
25.8,-0.0146
25.81,-0.0136
25.82,-0.0134
25.83,-0.0132
25.84,-0.0131
25.85,-0.013
25.86,-0.0117
25.87,-0.0104
25.88,-0.0082
25.89,-0.006
25.9,-0.0045
25.91,-0.003
25.92,-0.0025
25.93,-0.002
25.94,-0.0024
25.95,-0.0027
25.96,-0.0031
25.97,-0.0036
25.98,-0.0026
25.99,-0.0016
26,0.001
26.01,0.0035
26.02,0.0073
26.03,0.0111
26.04,0.0147
26.05,0.0183
26.06,0.0216
26.07,0.025
26.08,0.0265
26.09,0.0279
26.1,0.0263
26.11,0.0246
26.12,0.0216
26.13,0.0186
26.14,0.0157
26.15,0.0128
26.16,0.0106
26.17,0.0084
26.18,0.0071
26.19,0.0057
26.2,0.0047
26.21,0.0037
26.22,0.0019
26.23,0.0001
26.24,-0.002
26.25,-0.004
26.26,-0.0063
26.27,-0.0086
26.28,-0.0099
26.29,-0.0112
26.3,-0.0116
26.31,-0.012
26.32,-0.0108
26.33,-0.0095
26.34,-0.0064
26.35,-0.0033
26.36,-0.0008
26.37,0.0018
26.38,0.0037
26.39,0.0056
26.4,0.0065
26.41,0.0074
26.42,0.0081
26.43,0.0089
26.44,0.0096
26.45,0.0104
26.46,0.0103
26.47,0.0101
26.48,0.0094
26.49,0.0087
26.5,0.0069
26.51,0.0051
26.52,0.0038
26.53,0.0025
26.54,0.0018
26.55,0.0011
26.56,0.0005
26.57,-0.0001
26.58,0.0001
26.59,0.0002
26.6,0.0003
26.61,0.0004
26.62,-0.0007
26.63,-0.0017
26.64,-0.0037
26.65,-0.0056
26.66,-0.0074
26.67,-0.0093
26.68,-0.0107
26.69,-0.0122
26.7,-0.0125
26.71,-0.0129
26.72,-0.0123
26.73,-0.0117
26.74,-0.0108
26.75,-0.0099
26.76,-0.0091
26.77,-0.0082
26.78,-0.0064
26.79,-0.0045
26.8,-0.0018
26.81,0.0009
26.82,0.0032
26.83,0.0054
26.84,0.0079
26.85,0.0104
26.86,0.0121
26.87,0.0138
26.88,0.015
26.89,0.0163
26.9,0.0169
26.91,0.0175
26.92,0.0173
26.93,0.0172
26.94,0.0177
26.95,0.0182
26.96,0.0182
26.97,0.0182
26.98,0.0181
26.99,0.0181
27,0.0181
27.01,0.0181
27.02,0.018
27.03,0.0179
27.04,0.0178
27.05,0.0177
27.06,0.0169
27.07,0.0162
27.08,0.0147
27.09,0.0133
27.1,0.0124
27.11,0.0115
27.12,0.0107
27.13,0.01
27.14,0.0105
27.15,0.0111
27.16,0.0113
27.17,0.0115
27.18,0.0099
27.19,0.0083
27.2,0.0057
27.21,0.0032
27.22,0.0007
27.23,-0.0019
27.24,-0.0034
27.25,-0.0049
27.26,-0.0047
27.27,-0.0045
27.28,-0.0031
27.29,-0.0017
27.3,-0.0012
27.31,-0.0007
27.32,-0.0017
27.33,-0.0027
27.34,-0.0042
27.35,-0.0057
27.36,-0.0074
27.37,-0.0092
27.38,-0.0109
27.39,-0.0126
27.4,-0.0136
27.41,-0.0146
27.42,-0.0164
27.43,-0.0182
27.44,-0.0192
27.45,-0.0203
27.46,-0.0208
27.47,-0.0212
27.48,-0.0203
27.49,-0.0193
27.5,-0.0183
27.51,-0.0173
27.52,-0.0177
27.53,-0.0181
27.54,-0.0188
27.55,-0.0195
27.56,-0.02
27.57,-0.0204
27.58,-0.0203
27.59,-0.0201
27.6,-0.0191
27.61,-0.018
27.62,-0.016
27.63,-0.014
27.64,-0.0121
27.65,-0.0103
27.66,-0.0077
27.67,-0.0052
27.68,-0.0029
27.69,-0.0006
27.7,0.001
27.71,0.0026
27.72,0.0033
27.73,0.004
27.74,0.0051
27.75,0.0063
27.76,0.0068
27.77,0.0074
27.78,0.0084
27.79,0.0093
27.8,0.0098
27.81,0.0103
27.82,0.0104
27.83,0.0106
27.84,0.0117
27.85,0.0129
27.86,0.0141
27.87,0.0153
27.88,0.0169
27.89,0.0185
27.9,0.0199
27.91,0.0212
27.92,0.0214
27.93,0.0216
27.94,0.0205
27.95,0.0195
27.96,0.0168
27.97,0.0142
27.98,0.0109
27.99,0.0075
28,0.0053
28.01,0.0032
28.02,0.0005
28.03,-0.0021
28.04,-0.0033
28.05,-0.0045
28.06,-0.004
28.07,-0.0036
28.08,-0.0023
28.09,-0.0009
28.1,-0.0009
28.11,-0.0008
28.12,-0.0015
28.13,-0.0023
28.14,-0.0042
28.15,-0.0062
28.16,-0.0089
28.17,-0.0117
28.18,-0.0141
28.19,-0.0166
28.2,-0.0187
28.21,-0.0208
28.22,-0.0215
28.23,-0.0222
28.24,-0.0215
28.25,-0.0208
28.26,-0.0187
28.27,-0.0166
28.28,-0.015
28.29,-0.0134
28.3,-0.0123
28.31,-0.0112
28.32,-0.0108
28.33,-0.0104
28.34,-0.0096
28.35,-0.0089
28.36,-0.008
28.37,-0.0071
28.38,-0.0073
28.39,-0.0074
28.4,-0.0077
28.41,-0.008
28.42,-0.0073
28.43,-0.0065
28.44,-0.005
28.45,-0.0036
28.46,-0.0006
28.47,0.0024
28.48,0.0062
28.49,0.01
28.5,0.0139
28.51,0.0178
28.52,0.0206
28.53,0.0235
28.54,0.0247
28.55,0.026
28.56,0.0268
28.57,0.0275
28.58,0.0267
28.59,0.0258
28.6,0.0244
28.61,0.023
28.62,0.0206
28.63,0.0181
28.64,0.0142
28.65,0.0104
28.66,0.0069
28.67,0.0034
28.68,0.0003
28.69,-0.0027
28.7,-0.005
28.71,-0.0072
28.72,-0.0081
28.73,-0.0089
28.74,-0.0075
28.75,-0.0061
28.76,-0.0027
28.77,0.0007
28.78,0.0044
28.79,0.0082
28.8,0.0118
28.81,0.0154
28.82,0.0184
28.83,0.0213
28.84,0.0222
28.85,0.0232
28.86,0.0218
28.87,0.0205
28.88,0.0182
28.89,0.0158
28.9,0.0135
28.91,0.0111
28.92,0.0094
28.93,0.0077
28.94,0.0066
28.95,0.0056
28.96,0.0051
28.97,0.0045
28.98,0.0036
28.99,0.0027
29,0.0019
29.01,0.001
29.02,-0.0004
29.03,-0.0018
29.04,-0.004
29.05,-0.0062
29.06,-0.007
29.07,-0.0078
29.08,-0.0071
29.09,-0.0064
29.1,-0.0052
29.11,-0.004
29.12,-0.004
29.13,-0.004
29.14,-0.0038
29.15,-0.0037
29.16,-0.0041
29.17,-0.0046
29.18,-0.0059
29.19,-0.0072
29.2,-0.0084
29.21,-0.0096
29.22,-0.0116
29.23,-0.0137
29.24,-0.015
29.25,-0.0164
29.26,-0.0168
29.27,-0.0172
29.28,-0.0166
29.29,-0.0159
29.3,-0.015
29.31,-0.0141
29.32,-0.0138
29.33,-0.0135
29.34,-0.0133
29.35,-0.013
29.36,-0.0124
29.37,-0.0118
29.38,-0.0113
29.39,-0.0109
29.4,-0.0098
29.41,-0.0087
29.42,-0.0071
29.43,-0.0056
29.44,-0.005
29.45,-0.0044
29.46,-0.0043
29.47,-0.0043
29.48,-0.0043
29.49,-0.0043
29.5,-0.0038
29.51,-0.0033
29.52,-0.0035
29.53,-0.0038
29.54,-0.0032
29.55,-0.0026
